32768
395.234436	395.7521057	1244.311523	-232.5316467	-232.2198181	278.9433289	0	1	0
310.1726685	440.2172852	2817.063965	-283.7719421	-205.4344635	285.1192932	0	2	0
191.9566956	465.5722351	4430.200684	-354.9839783	-190.1609039	315.6221924	0	3	0
71.54927826	452.0808411	6047.615234	-427.5161133	-198.2879791	348.7023621	0	4	0
72.7101059	463.9632568	7803.480957	-426.816864	-191.1301422	465.1837769	0	5	0
232.1448669	488.0757751	9487.422852	-330.7750549	-176.6050262	538.3391113	0	6	0
388.4505615	489.4284058	10818.39258	-236.6181793	-175.7902069	398.8677979	0	7	0
420.8497925	485.762207	12010.20117	-217.1012268	-177.9986877	175.5672302	0	8	0
414.5696106	494.6165771	13346.83594	-220.8843384	-172.664917	39.50814056	0	9	0
516.8623657	467.5419617	14702.37793	-159.264267	-188.9743652	-85.16131592	0	10	0
719.9937744	377.6595154	16112.35547	-36.90008545	-243.1185913	-177.0389862	0	11	0
866.862793	303.4688721	17731.25586	51.57222748	-287.8102417	-143.0644531	0	12	0
903.8529053	308.7854309	19342.11328	73.85466766	-284.607605	-113.934433	0	13	0
852.364624	389.9060669	20882.42383	42.83869553	-235.741394	-127.3001938	0	14	0
722.4187012	486.2511902	22412.14258	-35.4393425	-177.7041321	-147.0477448	0	15	0
510.1461487	609.1339111	23825.17969	-163.3100586	-103.6808777	-237.0827484	0	16	0
348.9484863	781.9223022	25021.22852	-260.4137878	0.4049969912	-457.828949	0	17	0
343.8909607	887.5546265	26346.73242	-263.4604187	64.03677368	-600.5924683	0	18	0
375.3965759	877.6948242	27938.67188	-244.4817657	58.097332	-582.8590698	0	19	0
404.1608582	832.0449829	29568.55469	-227.1544495	30.59835815	-542.2678833	0	20	0
478.760498	824.5498047	31210.04688	-182.2164459	26.08332634	-494.6842651	0	21	0
571.1517944	824.7285767	32841.72266	-126.5608978	26.19101715	-453.0143433	0	22	0
649.4324951	786.9622803	34608.01953	-79.40544891	3.441005945	-330.2486267	0	23	0
704.4019165	807.8535767	36517.87891	-46.29245758	16.02570534	-121.0019608	0	24	0
726.8677979	902.3322144	38316.03125	-32.75925827	72.93864441	20.95093346	0	25	0
706.7528687	912.236145	40022.62891	-44.87625885	78.90465546	107.7552948	0	26	0
623.402771	834.9234619	41781.61719	-95.08547211	32.33230591	226.1179657	0	27	0
531.8795166	728.6474609	43476.94141	-150.2180939	-31.68722343	306.1292725	0	28	0
474.0281372	586.0463257	45016.32031	-185.0671692	-117.5886002	292.2018127	0	29	0
448.9115295	489.5114136	46526.10938	-200.1971436	-175.7402039	260.4491272	0	30	0
459.5994263	439.0775452	48098.23438	-193.7588806	-206.1210327	266.2461853	0	31	0
453.520874	396.7737732	49695.89062	-197.4205322	-231.6043701	287.423645	0	32	0
413.8834229	2031.79541	1217.613159	-221.297699	-187.9180756	262.8605042	0	33	0
328.5507812	1992.476318	2863.294922	-272.7011719	-211.6035309	312.9683838	0	34	0
228.3208008	2065.068359	4490.141602	-333.0786438	-167.8748016	351.730072	0	35	0
149.1868591	2165.018799	6078.055176	-380.7480774	-107.6658325	367.0389709	0	36	0
173.3000336	2174.695557	7776.958984	-366.2225647	-101.8365784	449.2072144	0	37	0
321.5587463	2038.956055	9398.407227	-276.9130859	-183.6046295	484.7167969	0	38	0
470.0726624	1883.907715	10756.46777	-187.4499054	-277.0040894	361.565033	0	39	0
532.6436157	1835.924683	12015.86426	-149.7578125	-305.9085388	178.9781647	0	40	0
547.2026978	1859.545654	13367.03027	-140.9876099	-291.6795349	51.67304993	0	41	0
605.4431763	1864.052002	14666.31543	-105.9041367	-288.9649353	-106.884819	0	42	0
741.4101562	1832.070312	16043.61035	-23.99908066	-308.2303467	-218.45047	0	43	0
829.534668	1813.686279	17717.00195	29.08616829	-319.3046875	-151.6501923	0	44	0
841.0394287	1894.515381	19443.06445	36.0165062	-270.6141663	-53.12247849	0	45	0
806.52948	2041.443481	21002.33203	15.22807407	-182.1062012	-55.0692749	0	46	0
676.7284546	2133.771484	22481.375	-62.96267319	-126.4888382	-105.3422852	0	47	0
449.2674561	2228.710938	23961.33789	-199.9827271	-69.29833221	-155.0625	0	48	0
296.8041077	2400.131592	25204.47266	-291.8250427	33.96360016	-347.4441833	0	49	0
334.9554138	2526.627197	26394.53516	-268.8430786	110.1632996	-571.7972412	0	50	0
409.2453613	2478.293701	27854.23633	-224.0916138	81.04768372	-633.7211914	0	51	0
468.7298584	2390.2229	29520.94531	-188.2587891	27.99471474	-570.9475098	0	52	0
568.1813354	2383.276123	31216.09766	-128.3502808	23.81009483	-491.0393066	0	53	0
659.4403687	2393.523926	32835.23438	-73.37682343	29.98332405	-456.9208069	0	54	0
719.31604	2436.245361	34623.96484	-37.30836868	55.7181778	-320.6427002	0	55	0
780.5229492	2496.614014	36581.14062	-0.437980026	92.08360291	-82.89424133	0	56	0
810.003479	2506.043213	38355.54297	17.3208046	97.76365662	44.75436783	0	57	0
702.593689	2469.189453	39974.41016	-47.38172531	75.56339264	78.70839691	0	58	0
493.6294556	2371.251709	41664.08594	-173.259552	16.56671143	155.318512	0	59	0
379.5341797	2217.825684	43324.63281	-241.9893188	-75.85552979	214.3808136	0	60	0
385.4696045	2105.527588	44921.48047	-238.4138794	-143.5026093	235.0711212	0	61	0
421.0433655	2079.056885	46508.14453	-216.9846191	-159.4483032	249.6266479	0	62	0
457.2187805	2097.056641	48083.85156	-195.1929321	-148.6054077	257.5827332	0	63	0
462.2911682	2099.867432	49658.34766	-192.1373901	-146.912323	264.8084106	0	64	0
493.5796204	3549.323242	1129.362305	-173.2895508	-215.0088196	209.6991272	0	65	0
455.0805054	3510.61084	2857.787842	-196.4810028	-238.3287964	309.6508789	0	66	0
377.1629944	3530.641602	4583.379395	-243.4176788	-226.2625275	407.8956299	0	67	0
352.2575684	3613.309082	6171.322754	-258.4204712	-176.464447	423.222229	0	68	0
405.4841309	3655.104736	7714.043457	-226.3573303	-151.2872009	411.3075256	0	69	0
513.8327026	3527.928711	9193.621094	-161.089325	-227.896637	361.3558655	0	70	0
620.0759277	3331.644043	10616.83887	-97.08953094	-346.1364441	277.4535828	0	71	0
680.4588623	3240.90918	12008.46387	-60.71549225	-400.79422	174.5206909	0	72	0
712.6707764	3243.244141	13392.10254	-41.31138229	-399.3875732	66.77651215	0	73	0
750.7647095	3272.85376	14676.74707	-18.36403084	-381.5510864	-100.6006851	0	74	0
808.7923584	3345.142578	16060.79883	16.59120941	-338.0050659	-208.0962524	0	75	0
836.4702148	3451.562744	17780.81836	33.26405334	-273.8987732	-113.2076645	0	76	0
845.1864014	3573.786621	19573.80273	38.5145874	-200.2724457	25.63320923	0	77	0
810.9406738	3664.246094	21105.72852	17.88534546	-145.7805481	7.21549654	0	78	0
636.8845825	3748.050293	22578.5957	-86.96417999	-95.29785156	-46.7783165	0	79	0
386.7197571	3879.066162	24106.83594	-237.6607971	-16.37531853	-67.41535187	0	80	0
277.881012	3994.769043	25348.08398	-303.2240906	53.32288742	-260.9346619	0	81	0
377.6611328	4062.80127	26425.61328	-243.1176147	94.30476379	-553.0756226	0	82	0
504.414917	4072.295654	27784.16016	-166.7624969	100.024147	-675.9343262	0	83	0
587.2923584	4085.925293	29513.28906	-116.8380127	108.2344971	-575.5599365	0	84	0
649.3470459	4112.761719	31234.47461	-79.4569397	124.4004822	-479.9685364	0	85	0
678.4406738	4132.507812	32873.37109	-61.93125534	136.2953186	-433.9476013	0	86	0
700.0385132	4208.819336	34713.86328	-48.92093658	182.2645874	-266.4899597	0	87	0
741.6265259	4253.507812	36591.32031	-23.86875725	209.1843109	-76.76243591	0	88	0
762.744873	4179.824707	38280.875	-11.14727879	164.7983398	-0.2247481793	0	89	0
653.7713013	4052.444092	39871.3125	-76.79181671	88.0657196	16.60283852	0	90	0
447.6969299	3908.501709	41520.35547	-200.9288025	1.356356502	68.735466	0	91	0
320.0692444	3786.295654	43201.28516	-277.8103638	-72.25925446	140.0776062	0	92	0
295.0317383	3699.509521	44856.66016	-292.8926697	-124.5381927	196.0245209	0	93	0
329.6449585	3635.749756	46495.77344	-272.0420532	-162.9464722	242.1741943	0	94	0
394.667511	3625.713867	48112.60156	-232.8731689	-168.9918976	274.9012756	0	95	0
456.6282654	3609.415039	49626.70703	-195.5486603	-178.8102722	245.7494812	0	96	0
611.1883545	5050.187012	1128.750732	-102.4433289	-252.1377869	209.3307648	0	97	0
678.8890991	5088.210449	2855.613281	-61.66110611	-229.2328949	308.3410034	0	98	0
638.571167	5035.023438	4576.293945	-85.94819641	-261.2721558	403.6273499	0	99	0
604.7875366	4993.089844	6225.480957	-106.2991028	-286.5326843	455.8466492	0	100	0
625.9041138	5022.166992	7715.805176	-93.57868958	-269.0167542	412.3686523	0	101	0
702.6170654	5007.838867	9055.235352	-47.36762619	-277.6480713	277.9938965	0	102	0
788.1655273	4906.421387	10471.20605	4.165852547	-338.7406311	189.7258606	0	103	0
823.6083984	4802.667969	11946.77734	25.51626015	-401.2408142	137.3615112	0	104	0
856.3753052	4718.678711	13372.94043	45.25469589	-451.8349304	55.23350525	0	105	0
890.6751709	4731.993652	14759.60645	65.91653442	-443.8142395	-50.68688965	0	106	0
